NTA Experiment Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
Experiment Name,1000x_L_4_1_real 2024-09-25 16-13-15.nano,
Operator Name,,
Time Captured,16:13:15  25/09/2024,
Sample Description,,
Pre-treatment,,
Diluent,,
Remarks,,
,,
,,,,,
Filename:,1000x_L_4_1_real 2024-09-25 16-13-30,1000x_L_4_1_real 2024-09-25 16-14-55,1000x_L_4_1_real 2024-09-25 16-16-18,1000x_L_4_1_real 2024-09-25 16-17-39,1000x_L_4_1_real 2024-09-25 16-18-59,
,,,,,,
[Conditions],,,,,,
Temperature/C,21.636,21.605,21.602,21.596,21.621,
Viscosity/cP,0.961240,0.961952,0.962021,0.962159,0.961584,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Blue488,Blue488,Blue488,Blue488,Blue488,
Camera Level,10,10,10,10,10,
Slider Shutter,696,696,696,696,696,
Slider Gain,73,73,73,73,73,
Shutter/ms,17.400000,17.400000,17.400000,17.400000,17.400000,
Camera Histogram Upper Limit,16380,16380,16380,16380,16380,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,0,0,0,0,0,
,,,,,,
[Settings],,,,,,
Detection Threshold,3,3,3,3,3,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,8.3907,8.3175,8.2227,8.8566,8.3226,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
322.5,1335454917,955298432,751039711,783213626,3082584798,1381518297,437771868,
323.5,1291562615,911313179,743067823,815296242,3053238526,1362895677,433031512,
324.5,1244398911,869582657,735444878,848700646,3023208299,1344267078,428391943,
325.5,1194224405,830035547,728160023,883193941,2992486811,1325620145,423911132,
326.5,1141353780,792597394,721202051,918498974,2961063214,1306943082,419646643,
327.5,1086151030,757191517,714559422,954293062,2928923018,1288223610,415651487,
328.5,1029023158,723739841,708220285,990208141,2896048037,1269447892,411969697,
329.5,970412479,692163624,702172502,1025832578,2862416403,1250599517,408631953,
330.5,910787744,662384106,696403681,1060714888,2828002649,1231658614,405651665,
331.5,850634327,634323071,690901204,1094369487,2792777858,1212601189,403021929,
332.5,790443834,607903329,685652258,1126284567,2756709889,1193398776,400713743,
333.5,730703440,583049133,680643878,1155932031,2719763688,1174018434,398675737,
334.5,671885368,559686519,675862974,1182779337,2681901672,1154423174,396835540,
335.5,614436854,537743594,671296378,1206302933,2643084203,1134572792,395102734,
336.5,558770975,517150761,666930879,1226002855,2603270144,1114425123,393373130,
337.5,505258645,497840902,662753268,1241417924,2562417504,1093937649,391534021,
338.5,454222052,479749508,658750382,1252140874,2520484158,1073069395,389469951,
339.5,405929734,462814778,654909145,1257832707,2477428657,1051783004,387068527,
340.5,360593421,446977677,651216614,1258235509,2433211107,1030046866,384225838,
341.5,318366674,432181970,647660028,1253183026,2387794122,1007837164,380851141,
342.5,279345296,418374224,644226849,1242608374,2341143838,985139716,376870519,
343.5,243569399,405503796,640904814,1226548378,2293230975,961951472,372229393,
344.5,211026937,393522796,637681976,1205144228,2244031946,938281577,366893803,
345.5,181658483,382386041,634546754,1178638333,2193529980,914151918,360850517,
346.5,155362977,372050989,631487973,1147367476,2141716263,889597136,354106058,
347.5,132004140,362477671,628494912,1111752586,2088591055,864664073,346684844,
348.5,111417278,353628608,625557346,1072285635,2034164782,839410730,338626636,
349.5,93416170,345468734,622665579,1029514329,1978459070,813904776,329983543,
350.5,77799788,337965296,619810492,984025357,1921507689,788221724,320816822,
351.5,64358624,331087772,616983568,936427025,1863357395,762442877,311193711,
352.5,52880442,324807772,614176931,887332092,1804068634,736653174,301184504,
353.5,43155316,319098947,611383370,837341552,1743716082,710939053,290860027,
354.5,34979881,313936891,608596363,787030028,1682388998,685386432,280289644,
355.5,28160740,309299053,605810100,736933270,1620191356,660078904,269539857,
356.5,22517049,305164642,603019496,687538112,1557241751,635096210,258673494,
357.5,17882314,301514538,600220204,639275072,1493673042,610513034,247749474,
358.5,14105456,298331204,597408618,592513618,1429631732,586398126,236823035,
359.5,11051248,295598600,594581881,547559974,1365277062,562813753,225946349,
360.5,8600214,293302097,591737873,504657251,1300779836,539815454,215169386,
361.5,6648097,291428398,588875210,463987562,1236320959,517452045,204540900,
362.5,5104996,289965458,585993225,425675771,1172089717,495765834,194109434,
363.5,3894278,288902406,583091955,389794469,1108281814,474792984,183924225,
364.5,2951339,288229469,580172113,356369796,1045097188,454563981,174035933,
365.5,2222300,287937900,577235066,325387742,982737647,435104131,164497103,
366.5,1662694,288019904,574282801,296800608,921404373,416434076,155362300,
367.5,1236194,288468568,571317892,270533356,861295332,398570268,146687836,
368.5,913415,289277793,568343458,246489637,802602646,381525390,138531006,
369.5,670816,290442222,565363128,224557333,745509999,365308700,130948754,
370.5,489715,291957175,562380991,204613528,690190117,349926305,123995687,
371.5,355421,293818579,559401555,186528825,636802398,335381356,117721411,
372.5,256485,296022903,556429696,170171015,585490743,321674168,112167255,
373.5,184062,298567088,553470610,155408094,536381639,308802299,107362632,
374.5,131376,301448481,550529764,142110685,489582559,296760573,103321480,
375.5,93281,304664766,547612845,130153890,445180695,285541095,100039432,
376.5,65897,308213895,544725708,119418664,403242075,275133248,97492403,
377.5,46326,312094020,541874328,109792758,363811076,265523702,95637136,
378.5,32416,316303420,539064749,101171309,326910346,256696448,94413806,
379.5,22581,320840433,536303035,93457127,292541128,248632861,93750354,
380.5,15664,325703378,533595226,86560758,260683970,241311799,93567764,
381.5,10822,330890489,530947284,80400360,231299802,234709751,93785397,
382.5,7448,336399834,528365056,74901440,204331343,228801024,94325622,
383.5,5109,342229245,525854227,69996498,179704778,223557971,95117298,
384.5,3493,348376238,523420280,65624602,157331680,218951259,96097963,
385.5,2381,354837938,521068455,61730926,137111092,214950158,97214866,
386.5,1618,361611003,518803711,58266266,118931727,211522865,98425075,
387.5,1098,368691548,516630693,55186559,102674223,208636824,99694950,
388.5,743,376075065,514553694,52452396,88213391,206259058,100999213,
389.5,502,383756351,512576626,50028569,75420398,204356489,102319831,
390.5,339,391729431,510702986,47883627,64164848,202896246,103644832,
391.5,228,399987490,508935827,45989465,54316706,201845943,104967157,
392.5,154,408522795,507277732,44320929,45748040,201173930,106283594,
393.5,103,417326634,505730784,42855463,38334545,200849506,107593832,
394.5,70,426389252,504296544,41572772,31956844,200843096,108899630,
395.5,47,435699785,502976019,40454514,26501549,201126383,110204122,
396.5,32,445246212,501769648,39484016,21862085,201672399,111511238,
397.5,21,455015304,500677269,38646018,17939281,202455579,112825237,
398.5,14,464992579,499698102,37926431,14641745,203451774,114150332,
399.5,10,475162268,498830724,37312122,11886046,204638234,115490413,
400.5,7,485507288,498073051,36790717,9596703,205993553,116848839,
401.5,5,496009218,497422311,36350425,7706040,207497600,118228289,
402.5,3,506648297,496875029,35979879,6153903,209131422,119630672,
403.5,2,517403415,496427006,35668001,4887275,210877140,121057077,
404.5,1,528252127,496073297,35403888,3859821,212717827,122507753,
405.5,1,539170674,495808196,35176715,3031383,214637394,123982120,
406.5,0,550134011,495625220,34975675,2367431,216620468,125478794,
407.5,0,561115855,495517092,34789931,1838516,218652279,126995633,
408.5,0,572088739,495475727,34608607,1419722,220718559,128529779,
409.5,0,583024076,495492222,34420806,1090128,222805446,130077719,
410.5,0,593892242,495556848,34215663,832308,224899412,131635341,
411.5,0,604662664,495659045,33982430,631857,226987199,133197989,
412.5,0,615303923,495787418,33710590,476954,229055777,134760522,
413.5,0,625783870,495929741,33390012,357976,231092320,136317365,
414.5,0,636069747,496072966,33011130,267147,233084198,137862558,
415.5,0,646128323,496203234,32565147,198228,235018986,139389807,
416.5,0,655926036,496305895,32044259,146250,236884488,140892523,
417.5,0,665429147,496365532,31441888,107287,238668771,142363862,
418.5,0,674603901,496366000,30752912,78256,240360214,143796769,
419.5,0,683416687,496290461,29973891,56756,241947559,145184007,
420.5,0,691834215,496121438,29103254,40929,243419967,146518200,
421.5,0,699823687,495840877,28141463,29349,244767075,147791865,
422.5,0,707352976,495430212,27091109,20926,245979045,148997450,
423.5,0,714390806,494870447,25956964,14836,247046610,150127381,
424.5,0,720906924,494142248,24745939,10460,247961114,151174096,
425.5,0,726872282,493226044,23466985,7333,248714529,152130102,
426.5,0,732259207,492102136,22130901,5112,249299471,152988023,
427.5,0,737041568,490750827,20750067,3544,249709201,153740656,
428.5,0,741194940,489152546,19338115,2444,249937609,154381034,
429.5,0,744696755,487288001,17909534,1676,249979193,154902489,
430.5,0,747526445,485138323,16479243,1143,249829031,155298716,
431.5,0,749665580,482685232,15062136,775,249482745,155563843,
432.5,0,751097988,479911204,13672637,523,248936470,155692495,
433.5,0,751809862,476799642,12324268,351,248186825,155679857,
434.5,0,751789860,473335054,11029273,234,247230884,155521729,
435.5,0,751029185,469503232,9798290,155,246066172,155214581,
436.5,0,749521646,465291434,8640115,103,244690660,154755593,
437.5,0,747263716,460688555,7561539,67,243102776,154142691,
438.5,0,744254558,455685302,6567279,44,241301437,153374567,
439.5,0,740496047,450274358,5659998,29,239286086,152450692,
440.5,0,735992765,444450532,4840402,19,237056744,151371324,
441.5,0,730751990,438210907,4107406,12,234614063,150137495,
442.5,0,724783661,431554956,3458355,8,231959396,148750998,
443.5,0,718100326,424484656,2889283,5,229094854,147214366,
444.5,0,710717078,417004567,2395190,3,226023368,145530838,
445.5,0,702651479,409121898,1970327,2,222748741,143704332,
446.5,0,693923459,400846543,1608468,1,219275694,141739401,
447.5,0,684555211,392191086,1303160,0,215609891,139641193,
448.5,0,674571070,383170786,1047942,0,211757960,137415412,
449.5,0,663997380,373803524,836534,0,207727488,135068270,
450.5,0,652862351,364109724,662973,0,203527009,132606441,
451.5,0,641195904,354112239,521725,0,199165974,130037016,
452.5,0,629029515,343836214,407753,0,194654696,127367458,
453.5,0,616396043,333308913,316553,0,190004302,124605546,
454.5,0,603329561,322559523,244163,0,185226649,121759334,
455.5,0,589865176,311618926,187153,0,180334251,118837096,
456.5,0,576038847,300519459,142595,0,175340180,115847276,
457.5,0,561887209,289294644,108023,0,170257975,112798437,
458.5,0,547447385,277978904,81387,0,165101535,109699210,
459.5,0,532756809,266607271,61002,0,159885016,106558239,
460.5,0,517853042,255215079,45502,0,154622725,103384133,
461.5,0,502773603,243837659,33786,0,149329010,100185412,
462.5,0,487555789,232510028,24982,0,144018160,96970462,
463.5,0,472236518,221266588,18402,0,138704301,93747484,
464.5,0,456852162,210140832,13508,0,133401300,90524453,
465.5,0,441438398,199165062,9885,0,128122669,87309074,
466.5,0,426030063,188370128,7214,0,122881481,84108747,
467.5,0,410661020,177785183,5253,0,117690291,80930532,
468.5,0,395364029,167437464,3818,0,112561062,77781121,
469.5,0,380170630,157352104,2771,0,107505101,74666813,
470.5,0,365111044,147551967,2009,0,102533004,71593496,
471.5,0,350214067,138057516,1456,0,97654608,68566631,
472.5,0,335506996,128886715,1055,0,92878953,65591246,
473.5,0,321015550,120054958,765,0,88214255,62671925,
474.5,0,306763810,111575039,555,0,83667881,59812813,
475.5,0,292774167,103457139,403,0,79246342,57017620,
476.5,0,279067285,95708863,293,0,74955288,54289621,
477.5,1,265662071,88335285,214,0,70799514,51631678,
478.5,1,252575657,81339038,156,0,66782971,49046241,
479.5,2,239823395,74720411,115,0,62908785,46535376,
480.5,3,227418855,68477483,85,0,59179285,44100772,
481.5,4,215373845,62606264,63,0,55596035,41743767,
482.5,5,203698426,57100853,46,0,52159866,39465363,
483.5,7,192400947,51953618,35,0,48870921,37266250,
484.5,9,181488081,47155365,26,0,45728696,35146823,
485.5,13,170964875,42695535,20,0,42732088,33107205,
486.5,17,160834797,38562387,15,0,39879443,31147263,
487.5,24,151099803,34743185,11,0,37168605,29266631,
488.5,32,141760397,31224388,9,0,34596965,27464725,
489.5,44,132815704,27991824,7,0,32161516,25740763,
490.5,60,124263542,25030867,5,0,29858895,24093780,
491.5,81,116100503,22326598,4,0,27685437,22522640,
492.5,110,108322033,19863957,3,0,25637220,21026060,
493.5,148,100922512,17627881,3,0,23710109,19602614,
494.5,200,93895345,15603434,2,0,21899796,18250750,
495.5,270,87233043,13775920,2,0,20201847,16968805,
496.5,363,80927311,12130982,2,0,18611732,15755011,
497.5,487,74969136,10654689,1,0,17124863,14607514,
498.5,651,69348866,9333609,1,0,15736626,13524375,
499.5,868,64056302,8154867,0,0,14442408,12503592,
500.5,1154,59080774,7106192,0,0,13237624,11543098,
501.5,1530,54411223,6175955,0,0,12117742,10640783,
502.5,2022,50036277,5353189,0,0,11078298,9794494,
503.5,2663,45944329,4627606,0,0,10114920,9002050,
504.5,3495,42123601,3989602,0,0,9223340,8261249,
505.5,4571,38562218,3430252,0,0,8399408,7569878,
506.5,5955,35248266,2941300,0,0,7639104,6925720,
507.5,7729,32169856,2515146,0,0,6938546,6326565,
508.5,9993,29315173,2144821,0,0,6293997,5770215,
509.5,12867,26672532,1823963,0,0,5701872,5254494,
510.5,16500,24230422,1546791,0,0,5158743,4777254,
511.5,21069,21977547,1308069,0,0,4661337,4336380,
512.5,26790,19902866,1103077,0,0,4206547,3929799,
513.5,33915,17995623,927577,0,0,3791423,3555486,
514.5,42745,16245377,777778,0,0,3413180,3211464,
515.5,53631,14642027,650302,0,0,3069192,2895816,
516.5,66982,13175834,542152,0,0,2756994,2606683,
517.5,83270,11837434,450676,0,0,2474276,2342271,
518.5,103031,10617853,373541,0,0,2218885,2100853,
519.5,126876,9508518,308698,0,0,1988819,1880775,
520.5,155489,8501261,254357,0,0,1782221,1680457,
521.5,189628,7588320,208957,0,0,1597381,1498401,
522.5,230129,6762347,171146,0,0,1432725,1333193,
523.5,277896,6016397,139754,1,0,1286810,1183520,
524.5,333903,5343928,113773,1,0,1158321,1048176,
525.5,399178,4738794,92339,2,0,1046063,926089,
526.5,474793,4195236,74713,2,0,948949,816348,
527.5,561849,3707871,60263,2,0,865997,718257,
528.5,661449,3271680,48456,3,0,796318,631393,
529.5,774682,2881999,38840,4,0,739105,555706,
530.5,902583,2534501,31034,5,0,693624,491617,
531.5,1046107,2225182,24718,6,0,659203,440093,
532.5,1206093,1950349,19624,7,0,635215,402580,
533.5,1383218,1706601,15529,9,0,621072,380616,
534.5,1577964,1490817,12249,12,0,616208,375106,
535.5,1790571,1300136,9630,16,0,620071,385626,
536.5,2021003,1131945,7546,21,0,632103,410368,
537.5,2268906,983862,5894,28,0,651738,446774,
538.5,2533576,853721,4588,37,0,678384,492282,
539.5,2813933,739555,3559,50,0,711419,544729,
540.5,3108501,639586,2752,67,0,750181,602412,
541.5,3415400,552207,2120,91,0,793964,664003,
542.5,3732344,475972,1628,124,0,842014,728423,
543.5,4056653,409579,1246,170,0,893530,794739,
544.5,4385281,351863,950,233,0,947666,862095,
545.5,4714855,301780,722,321,0,1003536,929664,
546.5,5041718,258399,547,444,0,1060221,996628,
547.5,5361999,220890,413,615,0,1116783,1062163,
548.5,5671684,188516,310,855,0,1172273,1125443,
549.5,5966694,160625,232,1189,0,1225748,1185642,
550.5,6242978,136638,174,1657,0,1276289,1241952,
551.5,6496602,116045,129,2311,0,1323017,1293589,
552.5,6723846,98397,96,3226,0,1365113,1339816,
553.5,6921290,83300,71,4503,0,1401833,1379955,
554.5,7085905,70407,52,6286,0,1432530,1413406,
555.5,7215128,59415,38,8769,0,1456670,1439657,
556.5,7306930,50061,28,12222,0,1473848,1458299,
557.5,7359868,42114,20,17013,0,1483803,1469036,
558.5,7373124,35374,15,23645,0,1486432,1471689,
559.5,7346527,29667,11,32796,0,1481800,1466198,
560.5,7280552,24843,8,45384,0,1470157,1452623,
561.5,7176310,20772,5,62637,0,1451945,1431137,
562.5,7035517,17342,4,86192,0,1427811,1402016,
563.5,6860441,14457,3,118215,0,1398623,1365634,
564.5,6653848,12035,2,161551,0,1365487,1322444,
565.5,6418926,10004,1,219910,0,1329768,1272982,
566.5,6159200,8304,0,298095,0,1293120,1217864,
567.5,5878451,6883,0,402263,0,1257519,1157827,
568.5,5580619,5697,0,540243,0,1225312,1093807,
569.5,5269715,4710,0,721895,0,1199264,1027129,
570.5,4949732,3888,0,959511,0,1182626,959883,
571.5,4624563,3205,0,1268250,0,1179204,895613,
572.5,4297928,2639,0,1666594,0,1193432,840486,
573.5,3973304,2170,0,2176811,0,1230457,804846,
574.5,3653875,1782,0,2825369,0,1296205,804139,
575.5,3342490,1462,0,3643300,0,1397450,856783,
576.5,3041630,1197,0,4666431,0,1541852,978278,
577.5,2753389,980,0,5935436,0,1737961,1177030,
578.5,2479474,801,0,7495654,0,1995186,1456516,
579.5,2221199,654,0,9396575,0,2323685,1819777,
580.5,1979508,533,0,11690954,0,2734199,2271758,
581.5,1754989,434,0,14433473,0,3237779,2819477,
582.5,1547907,353,0,17678897,0,3845432,3471331,
583.5,1358233,287,0,21479732,0,4567651,4236193,
584.5,1185684,233,0,25883353,0,5413854,5122523,
585.5,1029757,189,0,30928693,0,6391728,6137481,
586.5,889770,154,0,36642570,0,7506499,7286055,
587.5,764899,124,0,43035833,0,8760171,8570195,
588.5,654214,101,0,50099515,0,10150766,9987991,
589.5,556712,81,0,57801273,0,11671613,11532919,
590.5,471351,66,0,66082396,0,13310763,13193224,
591.5,397069,53,0,74855703,0,15050565,14951482,
592.5,332814,43,0,84004631,0,16867498,16784407,
593.5,277561,35,0,93383779,0,18732275,18662953,
594.5,230327,28,0,102821118,0,20610295,20552754,
595.5,190179,22,0,112121961,0,22462433,22414912,
596.5,156251,18,0,121074682,0,24246190,24207142,
597.5,127741,14,0,129458033,0,25917158,25885231,
598.5,103918,12,0,137049753,0,27430736,27404761,
599.5,84122,9,0,143636054,0,28744037,28723009,
600.5,67764,8,0,149021432,0,29817841,29800901,
601.5,54320,6,0,153038190,0,30618503,30604923,
602.5,43331,5,0,155555047,0,31119677,31108844,
603.5,34398,4,0,156484210,0,31303722,31295123,
604.5,27174,3,0,155786381,0,31162712,31155918,
605.5,21364,3,0,153473316,0,30698936,30693595,
606.5,16715,2,0,149607696,0,29924883,29920703,
607.5,13015,2,0,144300303,0,28862664,28859410,
608.5,10086,1,0,137704671,0,27542952,27540430,
609.5,7779,1,0,130009567,0,26003469,26001524,
610.5,5971,0,0,121429846,0,24287164,24285671,
611.5,4562,0,0,112196287,0,22440170,22439029,
612.5,3468,0,0,102545105,0,20509715,20508848,
613.5,2625,0,0,92707814,0,18542088,18541431,
614.5,1977,0,0,82902046,0,16580805,16580310,
615.5,1482,0,0,73323836,0,14665064,14664693,
616.5,1106,0,0,64141713,0,12828564,12828287,
617.5,822,0,0,55492805,0,11098725,11098520,
618.5,608,0,0,47480984,0,9496318,9496166,
619.5,447,0,0,40176917,0,8035473,8035361,
620.5,328,0,0,33619798,0,6724025,6723943,
621.5,239,0,0,27820418,0,5564131,5564072,
622.5,173,0,0,22765199,0,4553074,4553031,
623.5,125,0,0,18420793,0,3684184,3684152,
624.5,90,0,0,14738890,0,2947796,2947773,
625.5,65,0,0,11660896,0,2332192,2332176,
626.5,46,0,0,9122239,0,1824457,1824445,
627.5,33,0,0,7056114,0,1411229,1411221,
628.5,23,0,0,5396562,0,1079317,1079311,
629.5,16,0,0,4080839,0,816171,816167,
630.5,11,0,0,3051099,0,610222,610219,
631.5,8,0,0,2255444,0,451090,451088,
632.5,6,0,0,1648433,0,329688,329686,
633.5,4,0,0,1191157,0,238232,238231,
634.5,3,0,0,850983,0,170197,170197,
635.5,2,0,0,601068,0,120214,120213,
636.5,1,0,0,419732,0,83947,83946,
637.5,0,0,0,289777,0,57956,57955,
638.5,0,0,0,197786,0,39557,39557,
639.5,0,0,0,133464,0,26693,26693,
640.5,0,0,0,89037,0,17807,17807,
641.5,0,0,0,58723,0,11745,11745,
642.5,0,0,0,38289,0,7658,7658,
643.5,0,0,0,24682,0,4936,4936,
644.5,0,0,0,15729,0,3146,3146,
645.5,0,0,0,9910,0,1982,1982,
646.5,0,0,0,6172,0,1234,1234,
647.5,0,0,0,3801,0,760,760,
648.5,0,0,0,2314,0,463,463,
649.5,0,0,0,1392,0,278,278,
650.5,0,0,0,828,0,166,166,
651.5,0,0,0,487,0,97,97,
652.5,0,0,0,283,0,57,57,
653.5,0,0,0,163,0,33,33,
654.5,0,0,0,93,0,19,19,
655.5,0,0,0,52,0,10,10,
656.5,0,0,0,29,0,6,6,
657.5,0,0,0,16,0,3,3,
658.5,0,0,0,9,0,2,2,
659.5,0,0,0,5,0,0,0,
660.5,0,0,0,2,0,0,0,
661.5,0,0,0,1,0,0,0,
662.5,0,0,0,0,0,0,0,
663.5,0,0,0,0,0,0,0,
664.5,0,0,0,0,0,0,0,
665.5,0,0,0,0,0,0,0,
666.5,0,0,0,0,0,0,0,
667.5,0,0,0,0,0,0,0,
668.5,0,0,0,0,0,0,0,
669.5,0,0,0,0,0,0,0,
670.5,0,0,0,0,0,0,0,
671.5,0,0,0,0,0,0,0,
672.5,0,0,0,0,0,0,0,
673.5,0,0,0,0,0,0,0,
674.5,0,0,0,0,0,0,0,
675.5,0,0,0,0,0,0,0,
676.5,0,0,0,0,0,0,0,
677.5,0,0,0,0,0,0,0,
678.5,0,0,0,0,0,0,0,
679.5,0,0,0,0,0,0,0,
680.5,0,0,0,0,0,0,0,
681.5,0,0,0,0,0,0,0,
682.5,0,0,0,0,0,0,0,
683.5,0,0,0,0,0,0,0,
684.5,0,0,0,0,0,0,0,
685.5,0,0,0,0,0,0,0,
686.5,0,0,0,0,0,0,0,
687.5,0,0,0,0,0,0,0,
688.5,0,0,0,0,0,0,0,
689.5,0,0,0,0,0,0,0,
690.5,0,0,0,0,0,0,0,
691.5,0,0,0,0,0,0,0,
692.5,0,0,0,0,0,0,0,
693.5,0,0,0,0,0,0,0,
694.5,0,0,0,0,0,0,0,
695.5,0,0,0,0,0,0,0,
696.5,0,0,0,0,0,0,0,
697.5,0,0,0,0,0,0,0,
698.5,0,0,0,0,0,0,0,
699.5,0,0,0,0,0,0,0,
700.5,0,0,0,0,0,0,0,
701.5,0,0,0,0,0,0,0,
702.5,0,0,0,0,0,0,0,
703.5,0,0,0,0,0,0,0,
704.5,0,0,0,0,0,0,0,
705.5,0,0,0,0,0,0,0,
706.5,0,0,0,0,0,0,0,
707.5,0,0,0,0,0,0,0,
708.5,0,0,0,0,0,0,0,
709.5,0,0,0,0,0,0,0,
710.5,0,0,0,0,0,0,0,
711.5,0,0,0,0,0,0,0,
712.5,0,0,0,0,0,0,0,
713.5,0,0,0,0,0,0,0,
714.5,0,0,0,0,0,0,0,
715.5,0,0,0,0,0,0,0,
716.5,0,0,0,0,0,0,0,
717.5,0,0,0,0,0,0,0,
