Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
397,731.784,613392,2.82791,48,2,False,
404,338.439,1.3263e+06,3.79617,49,4,False,
405,230.986,1.94328e+06,2.63553,49,2,False,
408,81.6195,5.49955e+06,6.1652,49,5,True,
409,127.94,3.50843e+06,6.07344,49,13,True,
411,212.694,2.1104e+06,5.25699,42,5,False,
412,258.954,1.7334e+06,3.2208,50,2,False,
413,224.3,2.0012e+06,4.44621,50,6,True,
416,315.595,1.4223e+06,5.65153,50,4,False,
417,386.619,1.16102e+06,7.62581,50,2,False,
418,662.177,677870,7.13624,50,3,False,
420,60.4866,7.42098e+06,3.09202,51,11,True,
421,169.482,2.64848e+06,3.34123,51,10,True,
422,36.8635,1.21766e+07,3.3057,51,2,False,
429,280.683,1.59921e+06,8.05173,51,100,True,
431,327.653,1.36995e+06,6.1552,46,3,False,
435,43.3461,1.03555e+07,3.48414,52,5,True,
436,47694.8,9411.3,2.8846,52,2,False,
437,115.969,3.87061e+06,3.90198,52,13,True,
438,137.614,3.2618e+06,4.92206,52,16,True,
442,228.091,1.96794e+06,5.40396,52,25,True,
443,89.19,5.03274e+06,7.17957,52,2,False,
444,132.149,3.3967e+06,3.06676,46,4,False,
445,460.205,975371,7.1397,84,2,False,
446,110.984,4.04448e+06,5.57862,53,22,True,
453,101.531,4.42102e+06,7.04299,53,11,True,
454,860.917,521386,2.22626,61,4,False,
456,47694.8,9411.3,4.95541,56,2,False,
457,164.749,2.72456e+06,5.62246,54,13,True,
458,109.282,4.10745e+06,5.50837,54,19,True,
459,126.727,3.54202e+06,7.46677,54,100,True,
460,190.774,2.35289e+06,8.58423,54,100,True,
461,273.282,1.64252e+06,2.52341,55,2,False,
465,80.253,5.59319e+06,4.93138,55,9,True,
